Year,Sex,Age,CD4,ART,Value
0,1,8,5,1,0.0
0,1,8,5,2,0.0
0,1,8,5,3,0.0
0,1,8,5,4,0.0
0,1,8,5,5,0.0
0,1,8,6,0,0.0
0,1,8,6,1,0.0
0,1,8,6,2,0.0
0,1,8,6,3,0.0
0,1,8,6,4,0.0
0,1,8,6,5,0.0
0,1,9,0,0,0.0
0,1,9,0,1,0.0
0,1,9,0,2,0.0
0,1,9,0,3,0.0
0,1,9,0,4,0.0
0,1,9,0,5,0.0
0,1,9,1,0,0.0
0,1,9,1,1,0.0
0,1,9,1,2,0.0
0,1,9,1,3,0.0
0,1,9,1,4,0.0
0,1,9,1,5,0.0
0,1,9,2,0,0.0
0,1,9,2,1,0.0
0,1,9,2,2,0.0
0,1,9,2,3,0.0
0,1,9,2,4,0.0
0,1,9,2,5,0.0
0,1,9,3,0,0.0
0,1,9,3,1,0.0
0,1,9,3,2,0.0
0,1,9,3,3,0.0
0,1,9,3,4,0.0
0,1,9,3,5,0.0
0,1,9,4,0,0.0
0,1,9,4,1,0.0
0,1,9,4,2,0.0
0,1,9,4,3,0.0
0,1,9,4,4,0.0
0,1,9,4,5,0.0
0,1,9,5,0,0.0
0,1,9,5,1,0.0
0,1,9,5,2,0.0
0,1,9,5,3,0.0
0,1,9,5,4,0.0
0,1,9,5,5,0.0
0,1,9,6,0,0.0
0,1,9,6,1,0.0
0,1,9,6,2,0.0
0,1,9,6,3,0.0
0,1,9,6,4,0.0
0,1,9,6,5,0.0
0,1,10,0,0,0.0
0,1,10,0,1,0.0
0,1,10,0,2,0.0
0,1,10,0,3,0.0
0,1,10,0,4,0.0
0,1,10,0,5,0.0
0,1,10,1,0,0.0
0,1,10,1,1,0.0
0,1,10,1,2,0.0
0,1,10,1,3,0.0
0,1,10,1,4,0.0
0,1,10,1,5,0.0
0,1,10,2,0,0.0
0,1,10,2,1,0.0
0,1,10,2,2,0.0
0,1,10,2,3,0.0
0,1,10,2,4,0.0
0,1,10,2,5,0.0
0,1,10,3,0,0.0
0,1,10,3,1,0.0
0,1,10,3,2,0.0
0,1,10,3,3,0.0
0,1,10,3,4,0.0
0,1,10,3,5,0.0
0,1,10,4,0,0.0
0,1,10,4,1,0.0
0,1,10,4,2,0.0
0,1,10,4,3,0.0
0,1,10,4,4,0.0
0,1,10,4,5,0.0
0,1,10,5,0,0.0
0,1,10,5,1,0.0
0,1,10,5,2,0.0
0,1,10,5,3,0.0
0,1,10,5,4,0.0
0,1,10,5,5,0.0
0,1,10,6,0,0.0
0,1,10,6,1,0.0
0,1,10,6,2,0.0
0,1,10,6,3,0.0
0,1,10,6,4,0.0
0,1,10,6,5,0.0
0,1,11,0,0,0.0
0,1,11,0,1,0.0
0,1,11,0,2,0.0
0,1,11,0,3,0.0
0,1,11,0,4,0.0
0,1,11,0,5,0.0
0,1,11,1,0,0.0
0,1,11,1,1,0.0
0,1,11,1,2,0.0
0,1,11,1,3,0.0
0,1,11,1,4,0.0
0,1,11,1,5,0.0
0,1,11,2,0,0.0
0,1,11,2,1,0.0
0,1,11,2,2,0.0
0,1,11,2,3,0.0
0,1,11,2,4,0.0
0,1,11,2,5,0.0
0,1,11,3,0,0.0
0,1,11,3,1,0.0
0,1,11,3,2,0.0
0,1,11,3,3,0.0
0,1,11,3,4,0.0
0,1,11,3,5,0.0
0,1,11,4,0,0.0
0,1,11,4,1,0.0
0,1,11,4,2,0.0
0,1,11,4,3,0.0
0,1,11,4,4,0.0
0,1,11,4,5,0.0
0,1,11,5,0,0.0
0,1,11,5,1,0.0
0,1,11,5,2,0.0
0,1,11,5,3,0.0
0,1,11,5,4,0.0
0,1,11,5,5,0.0
0,1,11,6,0,0.0
0,1,11,6,1,0.0
0,1,11,6,2,0.0
0,1,11,6,3,0.0
0,1,11,6,4,0.0
0,1,11,6,5,0.0
0,1,12,0,0,0.0
0,1,12,0,1,0.0
0,1,12,0,2,0.0
0,1,12,0,3,0.0
0,1,12,0,4,0.0
0,1,12,0,5,0.0
0,1,12,1,0,0.0
0,1,12,1,1,0.0
0,1,12,1,2,0.0
0,1,12,1,3,0.0
0,1,12,1,4,0.0
0,1,12,1,5,0.0
0,1,12,2,0,0.0
0,1,12,2,1,0.0
0,1,12,2,2,0.0
0,1,12,2,3,0.0
0,1,12,2,4,0.0
0,1,12,2,5,0.0
0,1,12,3,0,0.0
0,1,12,3,1,0.0
0,1,12,3,2,0.0
0,1,12,3,3,0.0
0,1,12,3,4,0.0
0,1,12,3,5,0.0
0,1,12,4,0,0.0
0,1,12,4,1,0.0
0,1,12,4,2,0.0
0,1,12,4,3,0.0
0,1,12,4,4,0.0
0,1,12,4,5,0.0
0,1,12,5,0,0.0
0,1,12,5,1,0.0
0,1,12,5,2,0.0
0,1,12,5,3,0.0
0,1,12,5,4,0.0
0,1,12,5,5,0.0
0,1,12,6,0,0.0
0,1,12,6,1,0.0
0,1,12,6,2,0.0
0,1,12,6,3,0.0
0,1,12,6,4,0.0
0,1,12,6,5,0.0
0,1,13,0,0,0.0
0,1,13,0,1,0.0
0,1,13,0,2,0.0
0,1,13,0,3,0.0
0,1,13,0,4,0.0
0,1,13,0,5,0.0
0,1,13,1,0,0.0
0,1,13,1,1,0.0
0,1,13,1,2,0.0
0,1,13,1,3,0.0
0,1,13,1,4,0.0
0,1,13,1,5,0.0
0,1,13,2,0,0.0
0,1,13,2,1,0.0
0,1,13,2,2,0.0
0,1,13,2,3,0.0
0,1,13,2,4,0.0
0,1,13,2,5,0.0
0,1,13,3,0,0.0
0,1,13,3,1,0.0
0,1,13,3,2,0.0
0,1,13,3,3,0.0
0,1,13,3,4,0.0
0,1,13,3,5,0.0
0,1,13,4,0,0.0
0,1,13,4,1,0.0
0,1,13,4,2,0.0
0,1,13,4,3,0.0
0,1,13,4,4,0.0
0,1,13,4,5,0.0
0,1,13,5,0,0.0
0,1,13,5,1,0.0
0,1,13,5,2,0.0
0,1,13,5,3,0.0
0,1,13,5,4,0.0
0,1,13,5,5,0.0
0,1,13,6,0,0.0
0,1,13,6,1,0.0
0,1,13,6,2,0.0
0,1,13,6,3,0.0
0,1,13,6,4,0.0
0,1,13,6,5,0.0
0,1,14,0,0,0.0
0,1,14,0,1,0.0
0,1,14,0,2,0.0
0,1,14,0,3,0.0
0,1,14,0,4,0.0
0,1,14,0,5,0.0
0,1,14,1,0,0.0
0,1,14,1,1,0.0
0,1,14,1,2,0.0
0,1,14,1,3,0.0
0,1,14,1,4,0.0
0,1,14,1,5,0.0
0,1,14,2,0,0.0
0,1,14,2,1,0.0
0,1,14,2,2,0.0
0,1,14,2,3,0.0
0,1,14,2,4,0.0
0,1,14,2,5,0.0
0,1,14,3,0,0.0
0,1,14,3,1,0.0
0,1,14,3,2,0.0
0,1,14,3,3,0.0
0,1,14,3,4,0.0
0,1,14,3,5,0.0
0,1,14,4,0,0.0
0,1,14,4,1,0.0
0,1,14,4,2,0.0
0,1,14,4,3,0.0
0,1,14,4,4,0.0
0,1,14,4,5,0.0
0,1,14,5,0,0.0
0,1,14,5,1,0.0
0,1,14,5,2,0.0
0,1,14,5,3,0.0
0,1,14,5,4,0.0
0,1,14,5,5,0.0
0,1,14,6,0,0.0
0,1,14,6,1,0.0
0,1,14,6,2,0.0
0,1,14,6,3,0.0
0,1,14,6,4,0.0
0,1,14,6,5,0.0
0,2,0,0,0,0.0
0,2,0,0,1,0.0
0,2,0,0,2,0.0
0,2,0,0,3,0.0
0,2,0,0,4,0.0
0,2,0,0,5,0.0
0,2,0,1,0,0.0
0,2,0,1,1,0.0
0,2,0,1,2,0.0
0,2,0,1,3,0.0
0,2,0,1,4,0.0
0,2,0,1,5,0.0
0,2,0,2,0,0.0
0,2,0,2,1,0.0
0,2,0,2,2,0.0
0,2,0,2,3,0.0
0,2,0,2,4,0.0
0,2,0,2,5,0.0
0,2,0,3,0,0.0
0,2,0,3,1,0.0
0,2,0,3,2,0.0
0,2,0,3,3,0.0
0,2,0,3,4,0.0
0,2,0,3,5,0.0
0,2,0,4,0,0.0
0,2,0,4,1,0.0
0,2,0,4,2,0.0
0,2,0,4,3,0.0
0,2,0,4,4,0.0
0,2,0,4,5,0.0
0,2,0,5,0,0.0
0,2,0,5,1,0.0
0,2,0,5,2,0.0
0,2,0,5,3,0.0
0,2,0,5,4,0.0
0,2,0,5,5,0.0
0,2,0,6,0,0.0
0,2,0,6,1,0.0
0,2,0,6,2,0.0
0,2,0,6,3,0.0
0,2,0,6,4,0.0
0,2,0,6,5,0.0
0,2,1,0,0,0.0
0,2,1,0,1,0.0
0,2,1,0,2,0.0
0,2,1,0,3,0.0
0,2,1,0,4,0.0
0,2,1,0,5,0.0
0,2,1,1,0,0.0
0,2,1,1,1,0.0
0,2,1,1,2,0.0
0,2,1,1,3,0.0
0,2,1,1,4,0.0
0,2,1,1,5,0.0
0,2,1,2,0,0.0
0,2,1,2,1,0.0
0,2,1,2,2,0.0
0,2,1,2,3,0.0
0,2,1,2,4,0.0
0,2,1,2,5,0.0
0,2,1,3,0,0.0
0,2,1,3,1,0.0
0,2,1,3,2,0.0
0,2,1,3,3,0.0
0,2,1,3,4,0.0
0,2,1,3,5,0.0
0,2,1,4,0,0.0
0,2,1,4,1,0.0
0,2,1,4,2,0.0
0,2,1,4,3,0.0
0,2,1,4,4,0.0
0,2,1,4,5,0.0
0,2,1,5,0,0.0
0,2,1,5,1,0.0
0,2,1,5,2,0.0
0,2,1,5,3,0.0
0,2,1,5,4,0.0
0,2,1,5,5,0.0
0,2,1,6,0,0.0
0,2,1,6,1,0.0
0,2,1,6,2,0.0
0,2,1,6,3,0.0
0,2,1,6,4,0.0
0,2,1,6,5,0.0
0,2,2,0,0,0.0
0,2,2,0,1,0.0
0,2,2,0,2,0.0
0,2,2,0,3,0.0
0,2,2,0,4,0.0
0,2,2,0,5,0.0
0,2,2,1,0,0.0
0,2,2,1,1,0.0
0,2,2,1,2,0.0
0,2,2,1,3,0.0
0,2,2,1,4,0.0
0,2,2,1,5,0.0
0,2,2,2,0,0.0
0,2,2,2,1,0.0
0,2,2,2,2,0.0
0,2,2,2,3,0.0
0,2,2,2,4,0.0
0,2,2,2,5,0.0
0,2,2,3,0,0.0
0,2,2,3,1,0.0
0,2,2,3,2,0.0
0,2,2,3,3,0.0
0,2,2,3,4,0.0
0,2,2,3,5,0.0
0,2,2,4,0,0.0
0,2,2,4,1,0.0
0,2,2,4,2,0.0
0,2,2,4,3,0.0
0,2,2,4,4,0.0
0,2,2,4,5,0.0
0,2,2,5,0,0.0
0,2,2,5,1,0.0
0,2,2,5,2,0.0
0,2,2,5,3,0.0
0,2,2,5,4,0.0
0,2,2,5,5,0.0
0,2,2,6,0,0.0
0,2,2,6,1,0.0
0,2,2,6,2,0.0
0,2,2,6,3,0.0
0,2,2,6,4,0.0
0,2,2,6,5,0.0
0,2,3,0,0,0.0
0,2,3,0,1,0.0
0,2,3,0,2,0.0
0,2,3,0,3,0.0
0,2,3,0,4,0.0
0,2,3,0,5,0.0
0,2,3,1,0,0.0
0,2,3,1,1,0.0
0,2,3,1,2,0.0
0,2,3,1,3,0.0
0,2,3,1,4,0.0
0,2,3,1,5,0.0
0,2,3,2,0,0.0
0,2,3,2,1,0.0
0,2,3,2,2,0.0
0,2,3,2,3,0.0
0,2,3,2,4,0.0
0,2,3,2,5,0.0
0,2,3,3,0,0.0
0,2,3,3,1,0.0
0,2,3,3,2,0.0
0,2,3,3,3,0.0
0,2,3,3,4,0.0
0,2,3,3,5,0.0
0,2,3,4,0,0.0
0,2,3,4,1,0.0
0,2,3,4,2,0.0
0,2,3,4,3,0.0
0,2,3,4,4,0.0
0,2,3,4,5,0.0
0,2,3,5,0,0.0
0,2,3,5,1,0.0
0,2,3,5,2,0.0
0,2,3,5,3,0.0
0,2,3,5,4,0.0
0,2,3,5,5,0.0
0,2,3,6,0,0.0
0,2,3,6,1,0.0
0,2,3,6,2,0.0
0,2,3,6,3,0.0
0,2,3,6,4,0.0
0,2,3,6,5,0.0
0,2,4,0,0,0.0
0,2,4,0,1,0.0
0,2,4,0,2,0.0
0,2,4,0,3,0.0
0,2,4,0,4,0.0
0,2,4,0,5,0.0
0,2,4,1,0,0.0
0,2,4,1,1,0.0
0,2,4,1,2,0.0
0,2,4,1,3,0.0
0,2,4,1,4,0.0
0,2,4,1,5,0.0
0,2,4,2,0,0.0
0,2,4,2,1,0.0
0,2,4,2,2,0.0
0,2,4,2,3,0.0
0,2,4,2,4,0.0
0,2,4,2,5,0.0
0,2,4,3,0,0.0
0,2,4,3,1,0.0
0,2,4,3,2,0.0
0,2,4,3,3,0.0
0,2,4,3,4,0.0
0,2,4,3,5,0.0
0,2,4,4,0,0.0
0,2,4,4,1,0.0
0,2,4,4,2,0.0
0,2,4,4,3,0.0
0,2,4,4,4,0.0
0,2,4,4,5,0.0
0,2,4,5,0,0.0
0,2,4,5,1,0.0
0,2,4,5,2,0.0
0,2,4,5,3,0.0
0,2,4,5,4,0.0
0,2,4,5,5,0.0
0,2,4,6,0,0.0
0,2,4,6,1,0.0
0,2,4,6,2,0.0
0,2,4,6,3,0.0
0,2,4,6,4,0.0
0,2,4,6,5,0.0
0,2,5,0,0,0.0
0,2,5,0,1,0.0
0,2,5,0,2,0.0
0,2,5,0,3,0.0
0,2,5,0,4,0.0
0,2,5,0,5,0.0
0,2,5,1,0,0.0
0,2,5,1,1,0.0
0,2,5,1,2,0.0
0,2,5,1,3,0.0
0,2,5,1,4,0.0
0,2,5,1,5,0.0
0,2,5,2,0,0.0
0,2,5,2,1,0.0
0,2,5,2,2,0.0
0,2,5,2,3,0.0
0,2,5,2,4,0.0
0,2,5,2,5,0.0
0,2,5,3,0,0.0
0,2,5,3,1,0.0
0,2,5,3,2,0.0
0,2,5,3,3,0.0
0,2,5,3,4,0.0
0,2,5,3,5,0.0
0,2,5,4,0,0.0
0,2,5,4,1,0.0
0,2,5,4,2,0.0
0,2,5,4,3,0.0
0,2,5,4,4,0.0
0,2,5,4,5,0.0
0,2,5,5,0,0.0
0,2,5,5,1,0.0
0,2,5,5,2,0.0
0,2,5,5,3,0.0
0,2,5,5,4,0.0
0,2,5,5,5,0.0
0,2,5,6,0,0.0
0,2,5,6,1,0.0
0,2,5,6,2,0.0
0,2,5,6,3,0.0
0,2,5,6,4,0.0
0,2,5,6,5,0.0
0,2,6,0,0,0.0
0,2,6,0,1,0.0
0,2,6,0,2,0.0
0,2,6,0,3,0.0
0,2,6,0,4,0.0
0,2,6,0,5,0.0
0,2,6,1,0,0.0
0,2,6,1,1,0.0
0,2,6,1,2,0.0
0,2,6,1,3,0.0
0,2,6,1,4,0.0
0,2,6,1,5,0.0
0,2,6,2,0,0.0
0,2,6,2,1,0.0
0,2,6,2,2,0.0
0,2,6,2,3,0.0
0,2,6,2,4,0.0
0,2,6,2,5,0.0
0,2,6,3,0,0.0
0,2,6,3,1,0.0
0,2,6,3,2,0.0
0,2,6,3,3,0.0
0,2,6,3,4,0.0
0,2,6,3,5,0.0
0,2,6,4,0,0.0
0,2,6,4,1,0.0
0,2,6,4,2,0.0
0,2,6,4,3,0.0
0,2,6,4,4,0.0
0,2,6,4,5,0.0
0,2,6,5,0,0.0
0,2,6,5,1,0.0
0,2,6,5,2,0.0
0,2,6,5,3,0.0
0,2,6,5,4,0.0
0,2,6,5,5,0.0
0,2,6,6,0,0.0
0,2,6,6,1,0.0
0,2,6,6,2,0.0
0,2,6,6,3,0.0
0,2,6,6,4,0.0
0,2,6,6,5,0.0
0,2,7,0,0,0.0
0,2,7,0,1,0.0
0,2,7,0,2,0.0
0,2,7,0,3,0.0
0,2,7,0,4,0.0
0,2,7,0,5,0.0
0,2,7,1,0,0.0
0,2,7,1,1,0.0
0,2,7,1,2,0.0
0,2,7,1,3,0.0
0,2,7,1,4,0.0
0,2,7,1,5,0.0
0,2,7,2,0,0.0
0,2,7,2,1,0.0
0,2,7,2,2,0.0
0,2,7,2,3,0.0
0,2,7,2,4,0.0
0,2,7,2,5,0.0
0,2,7,3,0,0.0
0,2,7,3,1,0.0
0,2,7,3,2,0.0
0,2,7,3,3,0.0
0,2,7,3,4,0.0
0,2,7,3,5,0.0
0,2,7,4,0,0.0
0,2,7,4,1,0.0
0,2,7,4,2,0.0
0,2,7,4,3,0.0
0,2,7,4,4,0.0
0,2,7,4,5,0.0
0,2,7,5,0,0.0
0,2,7,5,1,0.0
0,2,7,5,2,0.0
0,2,7,5,3,0.0
0,2,7,5,4,0.0
0,2,7,5,5,0.0
0,2,7,6,0,0.0
0,2,7,6,1,0.0
0,2,7,6,2,0.0
0,2,7,6,3,0.0
0,2,7,6,4,0.0
0,2,7,6,5,0.0
0,2,8,0,0,0.0
0,2,8,0,1,0.0
0,2,8,0,2,0.0
0,2,8,0,3,0.0
0,2,8,0,4,0.0
0,2,8,0,5,0.0
0,2,8,1,0,0.0
0,2,8,1,1,0.0
0,2,8,1,2,0.0
0,2,8,1,3,0.0
0,2,8,1,4,0.0
0,2,8,1,5,0.0
0,2,8,2,0,0.0
0,2,8,2,1,0.0
0,2,8,2,2,0.0
0,2,8,2,3,0.0
0,2,8,2,4,0.0
0,2,8,2,5,0.0
0,2,8,3,0,0.0
0,2,8,3,1,0.0
0,2,8,3,2,0.0
0,2,8,3,3,0.0
0,2,8,3,4,0.0
0,2,8,3,5,0.0
0,2,8,4,0,0.0
0,2,8,4,1,0.0
0,2,8,4,2,0.0
0,2,8,4,3,0.0
0,2,8,4,4,0.0
0,2,8,4,5,0.0
0,2,8,5,0,0.0
0,2,8,5,1,0.0
0,2,8,5,2,0.0
0,2,8,5,3,0.0
0,2,8,5,4,0.0
0,2,8,5,5,0.0
0,2,8,6,0,0.0
0,2,8,6,1,0.0
0,2,8,6,2,0.0
0,2,8,6,3,0.0
0,2,8,6,4,0.0
0,2,8,6,5,0.0
0,2,9,0,0,0.0
0,2,9,0,1,0.0
0,2,9,0,2,0.0
0,2,9,0,3,0.0
0,2,9,0,4,0.0
0,2,9,0,5,0.0
0,2,9,1,0,0.0
0,2,9,1,1,0.0
0,2,9,1,2,0.0
0,2,9,1,3,0.0
0,2,9,1,4,0.0
0,2,9,1,5,0.0
0,2,9,2,0,0.0
0,2,9,2,1,0.0
0,2,9,2,2,0.0
0,2,9,2,3,0.0
0,2,9,2,4,0.0
0,2,9,2,5,0.0
0,2,9,3,0,0.0
0,2,9,3,1,0.0
0,2,9,3,2,0.0
0,2,9,3,3,0.0
0,2,9,3,4,0.0
0,2,9,3,5,0.0
0,2,9,4,0,0.0
0,2,9,4,1,0.0
0,2,9,4,2,0.0
0,2,9,4,3,0.0
0,2,9,4,4,0.0
0,2,9,4,5,0.0
0,2,9,5,0,0.0
0,2,9,5,1,0.0
0,2,9,5,2,0.0
0,2,9,5,3,0.0
0,2,9,5,4,0.0
0,2,9,5,5,0.0
0,2,9,6,0,0.0
0,2,9,6,1,0.0
0,2,9,6,2,0.0
0,2,9,6,3,0.0
0,2,9,6,4,0.0
0,2,9,6,5,0.0
0,2,10,0,0,0.0
0,2,10,0,1,0.0
0,2,10,0,2,0.0
0,2,10,0,3,0.0
0,2,10,0,4,0.0
0,2,10,0,5,0.0
0,2,10,1,0,0.0
0,2,10,1,1,0.0
0,2,10,1,2,0.0
0,2,10,1,3,0.0
0,2,10,1,4,0.0
0,2,10,1,5,0.0
0,2,10,2,0,0.0
0,2,10,2,1,0.0
0,2,10,2,2,0.0
0,2,10,2,3,0.0
0,2,10,2,4,0.0
0,2,10,2,5,0.0
0,2,10,3,0,0.0
0,2,10,3,1,0.0
0,2,10,3,2,0.0
0,2,10,3,3,0.0
0,2,10,3,4,0.0
0,2,10,3,5,0.0
0,2,10,4,0,0.0
0,2,10,4,1,0.0
0,2,10,4,2,0.0
0,2,10,4,3,0.0
0,2,10,4,4,0.0
0,2,10,4,5,0.0
0,2,10,5,0,0.0
0,2,10,5,1,0.0
0,2,10,5,2,0.0
0,2,10,5,3,0.0
0,2,10,5,4,0.0
0,2,10,5,5,0.0
0,2,10,6,0,0.0
0,2,10,6,1,0.0
0,2,10,6,2,0.0
0,2,10,6,3,0.0
0,2,10,6,4,0.0
0,2,10,6,5,0.0
0,2,11,0,0,0.0
0,2,11,0,1,0.0
0,2,11,0,2,0.0
0,2,11,0,3,0.0
0,2,11,0,4,0.0
0,2,11,0,5,0.0
0,2,11,1,0,0.0
0,2,11,1,1,0.0
0,2,11,1,2,0.0
0,2,11,1,3,0.0
0,2,11,1,4,0.0
0,2,11,1,5,0.0
0,2,11,2,0,0.0
0,2,11,2,1,0.0
0,2,11,2,2,0.0
0,2,11,2,3,0.0
0,2,11,2,4,0.0
0,2,11,2,5,0.0
0,2,11,3,0,0.0
0,2,11,3,1,0.0
0,2,11,3,2,0.0
0,2,11,3,3,0.0
0,2,11,3,4,0.0
0,2,11,3,5,0.0
0,2,11,4,0,0.0
0,2,11,4,1,0.0
0,2,11,4,2,0.0
0,2,11,4,3,0.0
0,2,11,4,4,0.0
0,2,11,4,5,0.0
0,2,11,5,0,0.0
0,2,11,5,1,0.0
0,2,11,5,2,0.0
0,2,11,5,3,0.0
0,2,11,5,4,0.0
0,2,11,5,5,0.0
0,2,11,6,0,0.0
0,2,11,6,1,0.0
0,2,11,6,2,0.0
0,2,11,6,3,0.0
0,2,11,6,4,0.0
0,2,11,6,5,0.0
0,2,12,0,0,0.0
0,2,12,0,1,0.0
0,2,12,0,2,0.0
0,2,12,0,3,0.0
0,2,12,0,4,0.0
0,2,12,0,5,0.0
0,2,12,1,0,0.0
0,2,12,1,1,0.0
0,2,12,1,2,0.0
0,2,12,1,3,0.0
0,2,12,1,4,0.0
0,2,12,1,5,0.0
0,2,12,2,0,0.0
0,2,12,2,1,0.0
0,2,12,2,2,0.0
0,2,12,2,3,0.0
0,2,12,2,4,0.0
0,2,12,2,5,0.0
0,2,12,3,0,0.0
0,2,12,3,1,0.0
0,2,12,3,2,0.0
0,2,12,3,3,0.0
0,2,12,3,4,0.0
0,2,12,3,5,0.0
0,2,12,4,0,0.0
0,2,12,4,1,0.0
0,2,12,4,2,0.0
0,2,12,4,3,0.0
0,2,12,4,4,0.0
0,2,12,4,5,0.0
0,2,12,5,0,0.0
0,2,12,5,1,0.0
0,2,12,5,2,0.0
0,2,12,5,3,0.0
0,2,12,5,4,0.0
0,2,12,5,5,0.0
0,2,12,6,0,0.0
0,2,12,6,1,0.0
0,2,12,6,2,0.0
0,2,12,6,3,0.0
0,2,12,6,4,0.0
0,2,12,6,5,0.0
0,2,13,0,0,0.0
0,2,13,0,1,0.0
0,2,13,0,2,0.0
0,2,13,0,3,0.0
0,2,13,0,4,0.0
0,2,13,0,5,0.0
0,2,13,1,0,0.0
0,2,13,1,1,0.0
0,2,13,1,2,0.0
0,2,13,1,3,0.0
0,2,13,1,4,0.0
0,2,13,1,5,0.0
0,2,13,2,0,0.0
0,2,13,2,1,0.0
0,2,13,2,2,0.0
0,2,13,2,3,0.0
0,2,13,2,4,0.0
0,2,13,2,5,0.0
0,2,13,3,0,0.0
0,2,13,3,1,0.0
0,2,13,3,2,0.0
0,2,13,3,3,0.0
0,2,13,3,4,0.0
0,2,13,3,5,0.0
0,2,13,4,0,0.0
0,2,13,4,1,0.0
0,2,13,4,2,0.0
0,2,13,4,3,0.0
0,2,13,4,4,0.0
0,2,13,4,5,0.0
0,2,13,5,0,0.0
0,2,13,5,1,0.0
0,2,13,5,2,0.0
0,2,13,5,3,0.0
0,2,13,5,4,0.0
0,2,13,5,5,0.0
0,2,13,6,0,0.0
0,2,13,6,1,0.0
0,2,13,6,2,0.0
0,2,13,6,3,0.0
0,2,13,6,4,0.0
0,2,13,6,5,0.0
0,2,14,0,0,0.0
0,2,14,0,1,0.0
0,2,14,0,2,0.0
0,2,14,0,3,0.0
0,2,14,0,4,0.0
0,2,14,0,5,0.0
0,2,14,1,0,0.0
0,2,14,1,1,0.0
0,2,14,1,2,0.0
0,2,14,1,3,0.0
0,2,14,1,4,0.0
0,2,14,1,5,0.0
0,2,14,2,0,0.0
0,2,14,2,1,0.0
0,2,14,2,2,0.0
0,2,14,2,3,0.0
0,2,14,2,4,0.0
0,2,14,2,5,0.0
0,2,14,3,0,0.0
0,2,14,3,1,0.0
0,2,14,3,2,0.0
0,2,14,3,3,0.0
0,2,14,3,4,0.0
0,2,14,3,5,0.0
0,2,14,4,0,0.0
0,2,14,4,1,0.0
0,2,14,4,2,0.0
0,2,14,4,3,0.0
0,2,14,4,4,0.0
0,2,14,4,5,0.0
0,2,14,5,0,0.0
0,2,14,5,1,0.0
0,2,14,5,2,0.0
0,2,14,5,3,0.0
0,2,14,5,4,0.0
0,2,14,5,5,0.0
0,2,14,6,0,0.0
0,2,14,6,1,0.0
0,2,14,6,2,0.0
0,2,14,6,3,0.0
0,2,14,6,4,0.0
0,2,14,6,5,0.0
1,0,0,0,0,0.0
1,0,0,0,1,0.0
1,0,0,0,2,0.0
1,0,0,0,3,0.0
1,0,0,0,4,0.0
1,0,0,0,5,0.0
1,0,0,1,0,0.0
1,0,0,1,1,0.0
1,0,0,1,2,0.0
1,0,0,1,3,0.0
1,0,0,1,4,0.0
1,0,0,1,5,0.0
1,0,0,2,0,0.0
1,0,0,2,1,0.0
1,0,0,2,2,0.0
1,0,0,2,3,0.0
1,0,0,2,4,0.0
1,0,0,2,5,0.0
1,0,0,3,0,0.0
1,0,0,3,1,0.0
1,0,0,3,2,0.0
1,0,0,3,3,0.0
1,0,0,3,4,0.0
1,0,0,3,5,0.0
1,0,0,4,0,0.0
1,0,0,4,1,0.0
1,0,0,4,2,0.0
1,0,0,4,3,0.0
1,0,0,4,4,0.0
1,0,0,4,5,0.0
1,0,0,5,0,0.0
1,0,0,5,1,0.0
1,0,0,5,2,0.0
1,0,0,5,3,0.0
1,0,0,5,4,0.0
1,0,0,5,5,0.0
1,0,0,6,0,0.0
1,0,0,6,1,0.0
1,0,0,6,2,0.0
1,0,0,6,3,0.0
1,0,0,6,4,0.0
1,0,0,6,5,0.0
1,0,1,0,0,0.0
1,0,1,0,1,0.0
1,0,1,0,2,0.0
1,0,1,0,3,0.0
1,0,1,0,4,0.0
1,0,1,0,5,0.0
1,0,1,1,0,0.0
1,0,1,1,1,0.0
1,0,1,1,2,0.0
1,0,1,1,3,0.0
1,0,1,1,4,0.0
1,0,1,1,5,0.0
1,0,1,2,0,0.0
1,0,1,2,1,0.0
1,0,1,2,2,0.0
1,0,1,2,3,0.0
1,0,1,2,4,0.0
1,0,1,2,5,0.0
1,0,1,3,0,0.0
1,0,1,3,1,0.0
1,0,1,3,2,0.0
1,0,1,3,3,0.0
1,0,1,3,4,0.0
1,0,1,3,5,0.0
1,0,1,4,0,0.0
1,0,1,4,1,0.0
1,0,1,4,2,0.0
1,0,1,4,3,0.0
1,0,1,4,4,0.0
1,0,1,4,5,0.0
1,0,1,5,0,0.0
1,0,1,5,1,0.0
1,0,1,5,2,0.0
1,0,1,5,3,0.0
1,0,1,5,4,0.0
1,0,1,5,5,0.0
1,0,1,6,0,0.0
1,0,1,6,1,0.0
1,0,1,6,2,0.0
1,0,1,6,3,0.0
1,0,1,6,4,0.0
1,0,1,6,5,0.0
1,0,2,0,0,0.0
1,0,2,0,1,0.0
1,0,2,0,2,0.0
1,0,2,0,3,0.0
1,0,2,0,4,0.0
1,0,2,0,5,0.0
1,0,2,1,0,0.0
1,0,2,1,1,0.0
1,0,2,1,2,0.0
1,0,2,1,3,0.0
1,0,2,1,4,0.0
1,0,2,1,5,0.0
1,0,2,2,0,0.0
1,0,2,2,1,0.0
1,0,2,2,2,0.0
1,0,2,2,3,0.0
1,0,2,2,4,0.0
1,0,2,2,5,0.0
1,0,2,3,0,0.0
1,0,2,3,1,0.0
1,0,2,3,2,0.0
