Year,Sex,Age,Risk,Value
9,2,71,7,0.00042536940394438883
9,2,72,0,0.0
9,2,72,1,0.013085756597161552
9,2,72,2,5.398184939351547
9,2,72,3,0.07812805123576122
9,2,72,4,0.002929057507648482
9,2,72,5,0.24756605498001324
9,2,72,6,0.003969424856684701
9,2,72,7,0.0003099994260546661
9,2,73,0,0.0
9,2,73,1,0.007772916114597074
9,2,73,2,5.012787112819806
9,2,73,3,0.048611611678444716
9,2,73,4,0.0024821823753000175
9,2,73,5,0.22884167138807332
9,2,73,6,0.003633349916304432
9,2,73,7,0.00023312915301850588
9,2,74,0,0.0
9,2,74,1,0.004379964726925602
9,2,74,2,4.654930239629034
9,2,74,3,0.028552863642439925
9,2,74,4,0.002109103053964584
9,2,74,5,0.21182096400353428
9,2,74,6,0.0033420053233298237
9,2,74,7,0.00018265044587171357
9,2,75,0,0.0
9,2,75,1,0.002297687819213226
9,2,75,2,4.320580404623245
9,2,75,3,0.015526568132132428
9,2,75,4,0.0017968837058761208
9,2,75,5,0.19618112301656557
9,2,75,6,0.003083650453948014
9,2,75,7,0.0001496276439288568
9,2,76,0,0.0
9,2,76,1,0.0010857700762953854
9,2,76,2,3.9999200876959993
9,2,76,3,0.007557494561913108
9,2,76,4,0.0015351374338937128
9,2,76,5,0.18137565687823423
9,2,76,6,0.0028451350099387342
9,2,76,7,0.00012755649548650856
9,2,77,0,0.0
9,2,77,1,0.0004337021144958264
9,2,77,2,3.681846190587998
9,2,77,3,0.003087334798398531
9,2,77,4,0.0013140631532853773
9,2,77,5,0.1668285145652848
9,2,77,6,0.0026144324885333738
9,2,77,7,0.00011190085051875236
9,2,78,0,0.0
9,2,78,1,0.0001262696581519774
9,2,78,2,3.3576472222828633
9,2,78,3,0.0009120287200629651
9,2,78,4,0.0011257406737199091
9,2,78,5,0.15209223704829772
9,2,78,6,0.002382663201991221
9,2,78,7,9.965227141379331e-05
9,2,79,0,0.0
9,2,79,1,1.6857575270198795e-05
9,2,79,2,3.0283395581123917
9,2,79,3,0.00012250380292281386
9,2,79,4,0.0009637001671192347
9,2,79,5,0.1371731731837487
9,2,79,6,0.0021488270486673443
9,2,79,7,8.910742479305482e-05
9,2,80,0,0.0
9,2,80,1,0.0
9,2,80,2,0.0
9,2,80,3,0.0
9,2,80,4,0.0
9,2,80,5,0.0
9,2,80,6,0.0
9,2,80,7,0.0
10,0,0,0,0.0
10,0,0,1,0.0
10,0,0,2,0.0
10,0,0,3,0.0
10,0,0,4,0.0
10,0,0,5,0.0
10,0,0,6,0.0
10,0,0,7,0.0
10,0,1,0,0.0
10,0,1,1,0.0
10,0,1,2,0.0
10,0,1,3,0.0
10,0,1,4,0.0
10,0,1,5,0.0
10,0,1,6,0.0
10,0,1,7,0.0
10,0,2,0,0.0
10,0,2,1,0.0
10,0,2,2,0.0
10,0,2,3,0.0
10,0,2,4,0.0
10,0,2,5,0.0
10,0,2,6,0.0
10,0,2,7,0.0
10,0,3,0,0.0
10,0,3,1,0.0
10,0,3,2,0.0
10,0,3,3,0.0
10,0,3,4,0.0
10,0,3,5,0.0
10,0,3,6,0.0
10,0,3,7,0.0
10,0,4,0,0.0
10,0,4,1,0.0
10,0,4,2,0.0
10,0,4,3,0.0
10,0,4,4,0.0
10,0,4,5,0.0
10,0,4,6,0.0
10,0,4,7,0.0
10,0,5,0,0.0
10,0,5,1,0.0
10,0,5,2,0.0
10,0,5,3,0.0
10,0,5,4,0.0
10,0,5,5,0.0
10,0,5,6,0.0
10,0,5,7,0.0
10,0,6,0,0.0
10,0,6,1,0.0
10,0,6,2,0.0
10,0,6,3,0.0
10,0,6,4,0.0
10,0,6,5,0.0
10,0,6,6,0.0
10,0,6,7,0.0
10,0,7,0,0.0
10,0,7,1,0.0
10,0,7,2,0.0
10,0,7,3,0.0
10,0,7,4,0.0
10,0,7,5,0.0
10,0,7,6,0.0
10,0,7,7,0.0
10,0,8,0,0.0
10,0,8,1,0.0
10,0,8,2,0.0
10,0,8,3,0.0
10,0,8,4,0.0
10,0,8,5,0.0
10,0,8,6,0.0
10,0,8,7,0.0
10,0,9,0,0.0
10,0,9,1,0.0
10,0,9,2,0.0
10,0,9,3,0.0
10,0,9,4,0.0
10,0,9,5,0.0
10,0,9,6,0.0
10,0,9,7,0.0
10,0,10,0,0.0
10,0,10,1,0.0
10,0,10,2,0.0
10,0,10,3,0.0
10,0,10,4,0.0
10,0,10,5,0.0
10,0,10,6,0.0
10,0,10,7,0.0
10,0,11,0,0.0
10,0,11,1,0.0
10,0,11,2,0.0
10,0,11,3,0.0
10,0,11,4,0.0
10,0,11,5,0.0
10,0,11,6,0.0
10,0,11,7,0.0
10,0,12,0,0.0
10,0,12,1,0.0
10,0,12,2,0.0
10,0,12,3,0.0
10,0,12,4,0.0
10,0,12,5,0.0
10,0,12,6,0.0
10,0,12,7,0.0
10,0,13,0,0.0
10,0,13,1,0.0
10,0,13,2,0.0
10,0,13,3,0.0
10,0,13,4,0.0
10,0,13,5,0.0
10,0,13,6,0.0
10,0,13,7,0.0
10,0,14,0,0.0
10,0,14,1,0.0
10,0,14,2,0.0
10,0,14,3,0.0
10,0,14,4,0.0
10,0,14,5,0.0
10,0,14,6,0.0
10,0,14,7,0.0
10,0,15,0,0.0
10,0,15,1,1421.3644516580705
10,0,15,2,44.951270089026856
10,0,15,3,0.0
10,0,15,4,3.998078426307725e-09
10,0,15,5,0.007068909108612051
10,0,15,6,0.0
10,0,15,7,0.0
10,0,16,0,0.0
10,0,16,1,2033.326842396557
10,0,16,2,83.97430368106328
10,0,16,3,44.27953955835364
10,0,16,4,0.0002504328112945566
10,0,16,5,2.643370686529327
10,0,16,6,0.0
10,0,16,7,0.0
10,0,17,0,0.0
10,0,17,1,2563.2439192162774
10,0,17,2,129.41295988372264
10,0,17,3,93.69442144144197
10,0,17,4,0.03386645459645834
10,0,17,5,21.73011298385308
10,0,17,6,0.0
10,0,17,7,0.0
10,0,18,0,0.0
10,0,18,1,3036.714690186556
10,0,18,2,181.9933818655199
10,0,18,3,157.28348219877802
10,0,18,4,0.31311807397765723
10,0,18,5,55.557336319770556
10,0,18,6,0.0
10,0,18,7,0.0
10,0,19,0,0.0
10,0,19,1,3451.516152665566
10,0,19,2,241.3643933551148
10,0,19,3,234.5604701614815
10,0,19,4,1.0342081107040932
10,0,19,5,95.545087756126
10,0,19,6,0.0
10,0,19,7,0.0
10,0,20,0,0.0
10,0,20,1,3778.466425638675
10,0,20,2,304.8368475989451
10,0,20,3,322.3570019028098
10,0,20,4,2.2539922761378444
10,0,20,5,133.2699857399894
10,0,20,6,0.0
10,0,20,7,0.0
10,0,21,0,0.0
10,0,21,1,4034.4970112937867
10,0,21,2,372.2931677775339
10,0,21,3,420.2236931466107
10,0,21,4,3.836868626663916
10,0,21,5,162.86532572183552
10,0,21,6,0.0
10,0,21,7,0.0
10,0,22,0,0.0
10,0,22,1,4210.990023324615
10,0,22,2,441.29270830650927
10,0,22,3,525.451515233508
10,0,22,4,5.515035626879003
10,0,22,5,181.4494358788388
10,0,22,6,0.0
10,0,22,7,0.0
10,0,23,0,0.0
10,0,23,1,4237.393418572677
10,0,23,2,501.4887767318369
10,0,23,3,624.7790999972327
10,0,23,4,6.9949369829062915
10,0,23,5,188.6356598000217
10,0,23,6,0.0
10,0,23,7,0.0
10,0,24,0,0.0
10,0,24,1,4017.875395470697
10,0,24,2,533.5105138851482
10,0,24,3,690.5611382527188
10,0,24,4,7.864678127807997
10,0,24,5,181.70122404695238
10,0,24,6,0.0
10,0,24,7,0.0
10,0,25,0,0.0
10,0,25,1,3830.627067760299
10,0,25,2,570.257742464345
10,0,25,3,765.5711042781961
10,0,25,4,8.423215463169543
10,0,25,5,172.74498049542422
10,0,25,6,0.0
10,0,25,7,0.0
10,0,26,0,0.0
10,0,26,1,3587.3463016073124
10,0,26,2,597.0223264110288
10,0,26,3,827.8919118079309
10,0,26,4,8.520511946518267
10,0,26,5,160.2643368744058
10,0,26,6,0.0
10,0,26,7,0.0
10,0,27,0,0.0
10,0,27,1,3312.01595990066
10,0,27,2,614.636424370588
10,0,27,3,876.1676019261918
10,0,27,4,8.209544731085556
10,0,27,5,145.3707396349919
10,0,27,6,0.0
10,0,27,7,0.0
10,0,28,0,0.0
10,0,28,1,2989.0807926181365
10,0,28,2,617.9042051152885
10,0,28,3,900.4464034750639
10,0,28,4,7.591826230269432
10,0,28,5,129.68288270464927
10,0,28,6,0.0
10,0,28,7,0.0
10,0,29,0,0.0
10,0,29,1,2664.5045663664673
10,0,29,2,613.0116829587363
10,0,29,3,908.2323410594014
10,0,29,4,6.788152189130268
10,0,29,5,114.38446206307587
10,0,29,6,0.0
10,0,29,7,0.0
10,0,30,0,0.0
10,0,30,1,2350.43516305655
10,0,30,2,601.6729510947955
10,0,30,3,901.2465026858047
10,0,30,4,5.902180917998426
10,0,30,5,100.0625706142593
10,0,30,6,0.0
10,0,30,7,0.0
10,0,31,0,0.0
10,0,31,1,2063.0163455530405
10,0,31,2,587.6063232186343
10,0,31,3,884.9171371995662
10,0,31,4,5.015232931719218
10,0,31,5,86.99116127012748
10,0,31,6,0.0
10,0,31,7,0.0
10,0,32,0,0.0
10,0,32,1,1844.5917834511677
10,0,32,2,583.8463239899414
10,0,32,3,879.4699007638326
10,0,32,4,4.191089769744964
10,0,32,5,75.30190544932543
10,0,32,6,0.0
10,0,32,7,0.0
10,0,33,0,0.0
10,0,33,1,1567.567987489335
10,0,33,2,554.419762916441
10,0,33,3,829.6601890785929
10,0,33,4,3.473844617327151
10,0,33,5,64.78253665014851
10,0,33,6,0.0
10,0,33,7,0.0
10,0,34,0,0.0
10,0,34,1,1323.671094479204
10,0,34,2,524.3665921106814
10,0,34,3,775.0490091543751
10,0,34,4,2.8653555052066477
10,0,34,5,55.559546072261504
10,0,34,6,0.0
10,0,34,7,0.0
10,0,35,0,0.0
10,0,35,1,1102.6767996195201
10,0,35,2,490.962667510957
10,0,35,3,712.5133322706506
10,0,35,4,2.3564652114805975
10,0,35,5,47.41087457004329
10,0,35,6,0.0
10,0,35,7,0.0
10,0,36,0,0.0
10,0,36,1,906.7223719863022
10,0,36,2,455.62843744438555
10,0,36,3,645.3300683086562
10,0,36,4,1.9324140987374037
10,0,36,5,40.597909128622646
10,0,36,6,0.0
10,0,36,7,0.0
10,0,37,0,0.0
10,0,37,1,735.9418847704128
10,0,37,2,419.35592284103006
10,0,37,3,576.1360328528035
10,0,37,4,1.5748234924719535
10,0,37,5,34.48302430768821
10,0,37,6,0.0
10,0,37,7,0.0
10,0,38,0,0.0
10,0,38,1,590.082451025542
10,0,38,2,383.26506005602505
10,0,38,3,507.6237059716743
10,0,38,4,1.274974251702637
10,0,38,5,29.0765696348935
10,0,38,6,0.0
10,0,38,7,0.0
10,0,39,0,0.0
10,0,39,1,467.9262149895434
10,0,39,2,348.3339895019585
10,0,39,3,442.0396636854336
10,0,39,4,1.025450684612238
10,0,39,5,24.342546386576394
10,0,39,6,0.0
10,0,39,7,0.0
10,0,40,0,0.0
10,0,40,1,367.83502620731576
10,0,40,2,315.6229553216048
10,0,40,3,381.4018018719446
10,0,40,4,0.81952928484491
10,0,40,5,20.233925347797086
10,0,40,6,0.0
10,0,40,7,0.0
10,0,41,0,0.0
10,0,41,1,287.5551640880458
10,0,41,2,286.04744636024293
10,0,41,3,327.14083614398874
10,0,41,4,0.6509978051389514
10,0,41,5,16.699469984110774
10,0,41,6,0.0
10,0,41,7,0.0
10,0,42,0,0.0
10,0,42,1,223.91780974509828
10,0,42,2,259.7579441344456
10,0,42,3,279.4376518230987
10,0,42,4,0.5144623110106741
10,0,42,5,13.685648060376483
10,0,42,6,0.0
10,0,42,7,0.0
10,0,43,0,0.0
10,0,43,1,173.86450468371612
10,0,43,2,236.62720907879947
10,0,43,3,237.98083708681457
10,0,43,4,0.40484434338059005
10,0,43,5,11.138526146400723
10,0,43,6,0.0
10,0,43,7,0.0
10,0,44,0,0.0
10,0,44,1,134.80660738576546
10,0,44,2,216.55395210659822
10,0,44,3,202.37244075791477
10,0,44,4,0.3176283655321209
10,0,44,5,9.012645377303915
10,0,44,6,0.0
10,0,44,7,0.0
10,0,45,0,0.0
10,0,45,1,104.14578284371646
10,0,45,2,198.67779459976947
10,0,45,3,171.47051604634433
10,0,45,4,0.24845329020596277
10,0,45,5,7.238849912386471
10,0,45,6,0.0
10,0,45,7,0.0
10,0,46,0,0.0
10,0,46,1,79.94924325520792
10,0,46,2,182.25171183833788
10,0,46,3,144.3794248540536
10,0,46,4,0.1945782559957403
10,0,46,5,5.806417455166304
10,0,46,6,0.0
10,0,46,7,0.0
10,0,47,0,0.0
10,0,47,1,61.217108011062095
10,0,47,2,167.78607622602857
10,0,47,3,121.2569452966627
10,0,47,4,0.1521738814072125
10,0,47,5,4.627277923995805
10,0,47,6,0.0
10,0,47,7,0.0
10,0,48,0,0.0
10,0,48,1,46.70304019137763
10,0,48,2,154.86232800834887
10,0,48,3,101.46431997105589
10,0,48,4,0.11890622700186991
10,0,48,5,3.6654404762901978
10,0,48,6,0.0
10,0,48,7,0.0
10,0,49,0,0.0
10,0,49,1,35.458743567826524
10,0,49,2,143.13077176199883
10,0,49,3,84.48760648439317
10,0,49,4,0.09288126265223916
10,0,49,5,2.887549840330478
10,0,49,6,0.0
10,0,49,7,0.0
10,0,50,0,0.0
10,0,50,1,26.78332454058655
10,0,50,2,132.41716416516857
10,0,50,3,69.97660420404632
10,0,50,4,0.07257371575738848
10,0,50,5,2.2639112048302295
10,0,50,6,0.0
10,0,50,7,0.0
10,0,51,0,0.0
10,0,51,1,20.14619521451838
10,0,51,2,122.7259661887243
10,0,51,3,57.69562361327308
10,0,51,4,0.05676126437519772
10,0,51,5,1.7680607172869556
10,0,51,6,0.0
10,0,51,7,0.0
10,0,52,0,0.0
10,0,52,1,15.105193317903227
10,0,52,2,114.03023765007481
10,0,52,3,47.39032858115364
10,0,52,4,0.04446835420043948
10,0,52,5,1.3766871594527104
10,0,52,6,0.0
10,0,52,7,0.0
10,0,53,0,0.0
10,0,53,1,11.303986520533519
10,0,53,2,106.31859771924702
10,0,53,3,38.819237125547296
10,0,53,4,0.03492001351914712
10,0,53,5,1.0697005645253943
10,0,53,6,0.0
10,0,53,7,0.0
10,0,54,0,0.0
10,0,54,1,8.451085712699994
10,0,54,2,99.52333685077792
10,0,54,3,31.73094317836372
10,0,54,4,0.027512941870829345
10,0,54,5,0.8306229495689473
10,0,54,6,0.0
10,0,54,7,0.0
10,0,55,0,0.0
10,0,55,1,6.3060472877230325
10,0,55,2,93.41185630169959
10,0,55,3,25.849591402483426
10,0,55,4,0.02173041073283103
10,0,55,5,0.6434652084953618
10,0,55,6,0.0
10,0,55,7,0.0
10,0,56,0,0.0
10,0,56,1,4.696099473607633
10,0,56,2,87.88445356946384
10,0,56,3,20.97931094232129
10,0,56,4,0.017234672262862308
10,0,56,5,0.4983382852889918
10,0,56,6,0.0
10,0,56,7,0.0
10,0,57,0,0.0
10,0,57,1,3.4888493710389183
10,0,57,2,82.85344199726237
10,0,57,3,16.952140333756795
10,0,57,4,0.013728642692491388
10,0,57,5,0.3857434445340335
10,0,57,6,0.0
10,0,57,7,0.0
10,0,58,0,0.0
10,0,58,1,2.5836235305064132
10,0,58,2,78.23254874911704
10,0,58,3,13.624814835390678
10,0,58,4,0.010984841985907382
10,0,58,5,0.2983230356996339
10,0,58,6,0.0
10,0,58,7,0.0
10,0,59,0,0.0
10,0,59,1,1.9051822184092786
10,0,59,2,73.95495075251354
10,0,59,3,10.880446762293632
10,0,59,4,0.008829378053765673
10,0,59,5,0.23040685554633095
10,0,59,6,0.0
10,0,59,7,0.0
10,0,60,0,0.0
10,0,60,1,1.396741703784186
10,0,60,2,69.93850023385531
10,0,60,3,8.619753695901359
10,0,60,4,0.007129289053986969
10,0,60,5,0.17764912911583766
10,0,60,6,0.0
10,0,60,7,0.0
10,0,61,0,0.0
10,0,61,1,1.0141292086821279
10,0,61,2,65.97517926150718
10,0,61,3,6.748843963183098
10,0,61,4,0.0057827488963201855
10,0,61,5,0.13675523646916093
10,0,61,6,0.0
10,0,61,7,0.0
10,0,62,0,0.0
10,0,62,1,0.7296551541323906
10,0,62,2,62.18500670590039
10,0,62,3,5.225624860179628
10,0,62,4,0.0047115955956037224
10,0,62,5,0.105078414824456
10,0,62,6,0.0
10,0,62,7,0.0
10,0,63,0,0.0
10,0,63,1,0.5189170355177185
10,0,63,2,58.488255907606074
10,0,63,3,3.9918275170639808
10,0,63,4,0.003855675116639977
10,0,63,5,0.08062724199214794
10,0,63,6,0.0
10,0,63,7,0.0
10,0,64,0,0.0
10,0,64,1,0.3656038405626735
10,0,64,2,55.09489041810338
10,0,64,3,3.0154275214989896
10,0,64,4,0.00316857045213573
10,0,64,5,0.061815848795541445
10,0,64,6,0.0
10,0,64,7,0.0
10,0,65,0,0.0
10,0,65,1,0.2535586338789707
10,0,65,2,51.72585722062887
10,0,65,3,2.2383852601506398
10,0,65,4,0.0026143723565112383
10,0,65,5,0.04743691325922862
10,0,65,6,0.0
10,0,65,7,0.0
10,0,66,0,0.0
10,0,66,1,0.17294290632233852
10,0,66,2,48.44481234198708
10,0,66,3,1.6314568765235697
10,0,66,4,0.0021652283546184452
10,0,66,5,0.036500625212489625
10,0,66,6,0.0
10,0,66,7,0.0
10,0,67,0,0.0
10,0,67,1,0.11563476967156548
10,0,67,2,45.20988590326755
10,0,67,3,1.1639089264950535
10,0,67,4,0.0017994729457175788
10,0,67,5,0.028229303933902695
10,0,67,6,0.0
10,0,67,7,0.0
10,0,68,0,0.0
10,0,68,1,0.07562241288135729
10,0,68,2,42.04487985707499
10,0,68,3,0.8110008821522936
10,0,68,4,0.001500194748709649
10,0,68,5,0.022006386800456544
10,0,68,6,0.0
10,0,68,7,0.0
10,0,69,0,0.0
10,0,69,1,0.04825183967640065
10,0,69,2,38.97495352149321
10,0,69,3,0.5506108602441672
10,0,69,4,0.0012541369999352744
10,0,69,5,0.017344644076495712
10,0,69,6,0.0
10,0,69,7,0.0
10,0,70,0,0.0
10,0,70,1,0.029846679628784577
10,0,70,2,35.89056070982933
10,0,70,3,0.3619379553703298
10,0,70,4,0.0010508540600403175
10,0,70,5,0.013859178182226126
10,0,70,6,0.0
10,0,70,7,0.0
10,0,71,0,0.0
10,0,71,1,0.017867830003922273
10,0,71,2,32.89162040187017
10,0,71,3,0.22997956303386743
10,0,71,4,0.0008820656301068994
10,0,71,5,0.011246483962885469
10,0,71,6,0.0
10,0,71,7,0.0
10,0,72,0,0.0
10,0,72,1,0.010297515680277492
10,0,72,2,29.958321974186553
10,0,72,3,0.14051240390643963
10,0,72,4,0.0007411655054110688
10,0,72,5,0.009269116557798615
10,0,72,6,0.0
10,0,72,7,0.0
10,0,73,0,0.0
10,0,73,1,0.005670881698862072
10,0,73,2,27.047558258892124
10,0,73,3,0.08193860271434457
10,0,73,4,0.0006228537614747949
10,0,73,5,0.007742986464928411
10,0,73,6,0.0
10,0,73,7,0.0
10,0,74,0,0.0
10,0,74,1,0.002958438923369305
10,0,74,2,24.149628785784287
10,0,74,3,0.045211592474164716
10,0,74,4,0.0005228706662635858
10,0,74,5,0.006527293461745775
10,0,74,6,0.0
10,0,74,7,0.0
10,0,75,0,0.0
10,0,75,1,0.0014407637555227766
10,0,75,2,21.217906266741025
10,0,75,3,0.02326066185681775
10,0,75,4,0.0004379061884710986
10,0,75,5,0.005517266695399952
10,0,75,6,0.0
10,0,75,7,0.0
10,0,76,0,0.0
10,0,76,1,0.0006408155336510967
10,0,76,2,18.267884086382885
10,0,76,3,0.010917022502534773
10,0,76,4,0.00036553813759263677
10,0,76,5,0.004639377635569241
10,0,76,6,0.0
10,0,76,7,0.0
10,0,77,0,0.0
10,0,77,1,0.00024895691638983884
10,0,77,2,15.314677746176109
10,0,77,3,0.004470470165865015
10,0,77,4,0.00030356783048718047
10,0,77,5,0.003848102112185936
10,0,77,6,0.0
10,0,77,7,0.0
10,0,78,0,0.0
10,0,78,1,7.594493463129746e-05
10,0,78,2,12.421225915574585
10,0,78,3,0.0014359347728082142
10,0,78,4,0.0002504712893029154
10,0,78,5,0.0031227372420011244
10,0,78,6,0.0
10,0,78,7,0.0
10,0,79,0,0.0
10,0,79,1,1.2699480420468044e-05
10,0,79,2,9.700088579880608
10,0,79,3,0.0002525989010063599
10,0,79,4,0.00020516306659358583
10,0,79,5,0.002462162469088353
10,0,79,6,0.0
10,0,79,7,0.0
10,0,80,0,0.0
10,0,80,1,0.0
10,0,80,2,0.0
10,0,80,3,0.0
10,0,80,4,0.0
10,0,80,5,0.0
10,0,80,6,0.0
10,0,80,7,0.0
10,1,0,0,0.0
10,1,0,1,0.0
10,1,0,2,0.0
10,1,0,3,0.0
10,1,0,4,0.0
10,1,0,5,0.0
10,1,0,6,0.0
10,1,0,7,0.0
10,1,1,0,0.0
10,1,1,1,0.0
10,1,1,2,0.0
10,1,1,3,0.0
10,1,1,4,0.0
10,1,1,5,0.0
10,1,1,6,0.0
10,1,1,7,0.0
10,1,2,0,0.0
10,1,2,1,0.0
10,1,2,2,0.0
10,1,2,3,0.0
10,1,2,4,0.0
10,1,2,5,0.0
10,1,2,6,0.0
10,1,2,7,0.0
10,1,3,0,0.0
10,1,3,1,0.0
10,1,3,2,0.0
10,1,3,3,0.0
10,1,3,4,0.0
10,1,3,5,0.0
10,1,3,6,0.0
10,1,3,7,0.0
10,1,4,0,0.0
10,1,4,1,0.0
10,1,4,2,0.0
10,1,4,3,0.0
10,1,4,4,0.0
10,1,4,5,0.0
10,1,4,6,0.0
10,1,4,7,0.0
10,1,5,0,0.0
10,1,5,1,0.0
10,1,5,2,0.0
10,1,5,3,0.0
10,1,5,4,0.0
10,1,5,5,0.0
10,1,5,6,0.0
10,1,5,7,0.0
10,1,6,0,0.0
10,1,6,1,0.0
10,1,6,2,0.0
10,1,6,3,0.0
10,1,6,4,0.0
10,1,6,5,0.0
10,1,6,6,0.0
10,1,6,7,0.0
10,1,7,0,0.0
10,1,7,1,0.0
10,1,7,2,0.0
10,1,7,3,0.0
10,1,7,4,0.0
10,1,7,5,0.0
10,1,7,6,0.0
10,1,7,7,0.0
10,1,8,0,0.0
10,1,8,1,0.0
10,1,8,2,0.0
10,1,8,3,0.0
10,1,8,4,0.0
10,1,8,5,0.0
10,1,8,6,0.0
10,1,8,7,0.0
10,1,9,0,0.0
10,1,9,1,0.0
10,1,9,2,0.0
10,1,9,3,0.0
10,1,9,4,0.0
10,1,9,5,0.0
10,1,9,6,0.0
10,1,9,7,0.0
10,1,10,0,0.0
10,1,10,1,0.0
10,1,10,2,0.0
10,1,10,3,0.0
10,1,10,4,0.0
10,1,10,5,0.0
10,1,10,6,0.0
10,1,10,7,0.0
10,1,11,0,0.0
10,1,11,1,0.0
10,1,11,2,0.0
10,1,11,3,0.0
10,1,11,4,0.0
10,1,11,5,0.0
10,1,11,6,0.0
10,1,11,7,0.0
10,1,12,0,0.0
10,1,12,1,0.0
10,1,12,2,0.0
10,1,12,3,0.0
10,1,12,4,0.0
10,1,12,5,0.0
10,1,12,6,0.0
10,1,12,7,0.0
10,1,13,0,0.0
10,1,13,1,0.0
10,1,13,2,0.0
10,1,13,3,0.0
10,1,13,4,0.0
10,1,13,5,0.0
10,1,13,6,0.0
10,1,13,7,0.0
10,1,14,0,0.0
10,1,14,1,0.0
10,1,14,2,0.0
10,1,14,3,0.0
10,1,14,4,0.0
10,1,14,5,0.0
10,1,14,6,0.0
10,1,14,7,0.0
10,1,15,0,0.0
10,1,15,1,161.27793501928858
10,1,15,2,4.852872102578543
10,1,15,3,0.0
10,1,15,4,2.8654589796037195e-08
10,1,15,5,9.066189442675777
10,1,15,6,1.4748330679126378
10,1,15,7,0.630743116227291
10,1,16,0,0.0
10,1,16,1,385.74269481585446
10,1,16,2,11.375158276956494
10,1,16,3,5.314637599293004
10,1,16,4,0.0008449302385832675
10,1,16,5,22.95180594212596
10,1,16,6,3.4430643643465055
10,1,16,7,1.5536839180776891
10,1,17,0,0.0
10,1,17,1,610.4842215215996
10,1,17,2,20.212600425783343
10,1,17,3,14.72160257296123
10,1,17,4,0.023947114136349514
10,1,17,5,38.691065783699116
10,1,17,6,5.386816722507876
10,1,17,7,2.5629314434717796
10,1,18,0,0.0
10,1,18,1,834.5619326155828
10,1,18,2,31.663686278469783
10,1,18,3,29.45752346426554
10,1,18,4,0.18409363518735428
10,1,18,5,56.12074287229035
10,1,18,6,7.339271945205407
10,1,18,7,3.679060847904265
10,1,19,0,0.0
10,1,19,1,1054.971330902436
10,1,19,2,46.066838838291865
10,1,19,3,50.1245207678558
10,1,19,4,0.7539891539958707
10,1,19,5,74.71863017140977
10,1,19,6,9.275356385642953
10,1,19,7,4.894316379963673
10,1,20,0,0.0
10,1,20,1,1259.7044857025055
10,1,20,2,63.27984480619959
10,1,20,3,76.570628070236
10,1,20,4,2.01288574541101
10,1,20,5,93.28948684893645
10,1,20,6,11.079746864760088
10,1,20,7,6.147953795345782
10,1,21,0,0.0
10,1,21,1,1447.1460787652954
10,1,21,2,83.40929840928706
10,1,21,3,108.7384120477744
10,1,21,4,3.972886961244625
10,1,21,5,111.31381282645026
10,1,21,6,12.725269002944373
10,1,21,7,7.411600561525449
10,1,22,0,0.0
10,1,22,1,1615.4222541905672
10,1,22,2,106.41075408434651
10,1,22,3,146.39424612372713
10,1,22,4,6.350330543545925
10,1,22,5,128.3594049519603
10,1,22,6,14.185757172935086
10,1,22,7,8.650728210171145
10,1,23,0,0.0
10,1,23,1,1740.4653402003537
10,1,23,2,130.41852577422236
10,1,23,3,186.71302194258277
10,1,23,4,8.744076549389353
10,1,23,5,142.27116416694173
10,1,23,6,15.220175467472416
10,1,23,7,9.701108267496437
10,1,24,0,0.0
10,1,24,1,1781.4178758273565
10,1,24,2,150.99538253673302
10,1,24,3,222.8972687534823
10,1,24,4,10.590992188054129
10,1,24,5,149.4535544782719
10,1,24,6,15.465688762027595
10,1,24,7,10.292720164871
10,1,25,0,0.0
10,1,25,1,1824.2144027616903
10,1,25,2,173.88583551234302
10,1,25,3,263.4140879357735
10,1,25,4,12.091291212018175
10,1,25,5,156.7763986718365
10,1,25,6,15.733319331549076
10,1,25,7,10.891752697675269
10,1,26,0,0.0
10,1,26,1,1826.7567444035715
10,1,26,2,194.6291633195625
10,1,26,3,301.7585892666872
10,1,26,4,12.965834474922522
10,1,26,5,160.76856234572153
10,1,26,6,15.702806335801196
10,1,26,7,11.254651597872206
10,1,27,0,0.0
10,1,27,1,1795.363144963007
10,1,27,2,212.50181957549276
10,1,27,3,336.62871366947337
10,1,27,4,13.240663716692401
10,1,27,5,161.91625902619379
10,1,27,6,15.45792222045591
10,1,27,7,11.411026730374013
10,1,28,0,0.0
10,1,28,1,1721.0704748186877
10,1,28,2,225.15453061115937
10,1,28,3,363.74376418338755
10,1,28,4,13.007582566151942
10,1,28,5,159.26512455302867
10,1,28,6,14.899271208777515
10,1,28,7,11.283772731032336
10,1,29,0,0.0
10,1,29,1,1625.983100058542
10,1,29,2,234.03173668936864
10,1,29,3,384.8637331722254
10,1,29,4,12.393548202738124
10,1,29,5,154.63634505672943
10,1,29,6,14.242827987371323
10,1,29,7,11.006183243600203
10,1,30,0,0.0
10,1,30,1,1515.262504967317
10,1,30,2,239.08165719286865
10,1,30,3,399.2687808854511
10,1,30,4,11.499333281763914
10,1,30,5,148.3501286710032
10,1,30,6,13.519037457807118
10,1,30,7,10.600813017174046
10,1,31,0,0.0
10,1,31,1,1399.2353973680229
10,1,31,2,241.31452827103087
10,1,31,3,408.1141420325729
10,1,31,4,10.427010729969815
10,1,31,5,141.26542377593594
10,1,31,6,12.81325373655602
10,1,31,7,10.132035805194922
